player_key,name,position,team,latest_value,mean_expected_points,mean_std_points,det_selection_rate,selection_freq
730,Romain Esse,FWD,Crystal Palace,47.0,3.6868965706460624,2.261560079826108,0.0,0.0005036855036855037
517,Aaron Cresswell,MID,West Ham,39.0,1.9517039353277796,1.175511389901068,0.0,0.0004914004914004914
313,Conor Bradley,DEF,Liverpool,47.0,2.616778445104452,1.5567874766003382,0.0,0.0004791154791154791
52,Pau Torres,DEF,Aston Villa,42.0,2.2868822361754746,1.6513936808594136,0.0,0.0004791154791154791
149,Mats Wieffer,DEF,Brighton,47.0,2.2936116291888067,1.6147027734549357,0.0,0.00045454545454545455
480,Rodrigo Bentancur,FWD,Tottenham,49.0,1.969169120927061,1.0576578742027625,0.0,0.0004422604422604423
470,Paul Onuachu,DEF,Southampton,49.0,2.2314920583316096,1.5139496513533552,0.0,0.0004176904176904177
628,Ferdi Kadioglu,DEF,Brighton,45.0,1.4035928983463168,1.0431455189262637,0.0,0.0003931203931203931
79,Marcos Senesi,DEF,Bournemouth,46.0,1.44330497061691,1.1336322651254829,0.0,0.00038083538083538086
508,Guglielmo Vicario,GK,Tottenham,48.0,3.139904367426723,1.8139434066184366,0.0,0.00036855036855036854
278,Sam Morsy,MID,Ipswich,48.0,2.216800521339155,1.187568695123439,0.0,0.00036855036855036854
358,Stefan Ortega Moreno,GK,Manchester City,52.0,3.041600470187879,1.7653932439516502,0.0,0.00036855036855036854
95,Mathias Jensen,MID,Brentford,53.0,1.7678887419014728,0.8788698066251129,0.0,0.0003562653562653563
8,Jakub Kiwior,DEF,Arsenal,48.0,2.266805978679396,1.3537790298477723,0.0,0.0003316953316953317
620,Ramón Sosa,MID,Nottingham Forest,55.0,1.3833813829546944,0.9032354634082139,0.0,0.00031941031941031943
21,Kieran Tierney,MID,Arsenal,43.0,1.5161990279238131,0.7357022603955158,0.0,0.00031941031941031943
42,Boubacar Kamara,DEF,Aston Villa,50.0,2.1423992651805577,0.7215639411490575,0.0,0.0003071253071253071
595,Brajan Gruda,DEF,Brighton,54.0,1.9393630132304758,0.9347760677122577,0.0,0.0003071253071253071
568,Arijanet Muric,GK,Ipswich,44.0,2.834522312283272,1.6160287463362542,0.0,0.00029484029484029485
81,Adam Smith,DEF,Bournemouth,44.0,2.250624015797849,1.5805863873422814,0.0,0.00028255528255528254
147,Adam Webster,DEF,Brighton,43.0,2.7000207877874582,1.934040742380211,0.0,0.00028255528255528254
86,Kristoffer Ajer,DEF,Brentford,44.0,1.958661816090988,1.3117022110800973,0.0,0.00028255528255528254
472,Jack Stephens,DEF,Southampton,40.0,1.6403116483327365,1.9142219864505365,0.0,0.00028255528255528254
340,Manuel Akanji,DEF,Manchester City,53.0,2.518759992968296,1.7726939058535969,0.0,0.0002702702702702703
461,Taylor Harwood-Bellis,DEF,Southampton,39.0,1.7551017375325282,1.474121194312476,0.0,0.0002702702702702703
